"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2052000","Semi Detached (Half Duplex)","Hillhurst","07/06/2023","$1,160,000.00","$1,150,000.00","1,903","111 15 Street NW","Calgary","2023","42","Judit Sheikh","CSHEIKJU","","Sophie Klassen","CKLASSSO","","CAL Zone CC"
"1","S","A2047171","Detached","Evergreen","07/15/2023","$1,299,900.00","$1,150,000.00","2,916","23 Evercreek Bluffs Road SW","Calgary","2003","53","Jon Dick","CDICKJO","","Ella Kuindersma","CKUINDLA","","CAL Zone S"
"1","S","A2046208","Detached","Woodbine","07/10/2023","$1,149,000.00","$1,141,800.00","3,265","112 Woodhaven Crescent SW","Calgary","1988","59","Cameron Johnson","CJOHNSCA3","","Jian Zhu","CZHUJI","","CAL Zone S"
"1","S","A2062478","Detached","Evergreen","07/09/2023","$1,150,000.00","$1,140,000.00","3,252","1608 Evergreen Hill SW","Calgary","1992","7","Joel Anderson","CANDERJO5","","Tony Woo","CWOOTO","","CAL Zone S"
"1","S","A2054734","Detached","Hamptons","07/07/2023","$1,199,900.00","$1,136,250.00","2,916","299 Hampstead Way NW","Calgary","1999","29","Kirby Cox","CCOXKI","","Jessica Chan","CCHANJE1","","CAL Zone NW"
"1","S","A2045786","Detached","Rutland Park","07/30/2023","$1,179,000.00","$1,133,000.00","1,759","3108 34 Avenue SW","Calgary","1955","87","Puma Banwait","CBANWAAM","CBARONLI","Nelson Yarmoloy","CYARMONE","","CAL Zone W"
"1","S","A2057056","Detached","Douglasdale/Glen","07/03/2023","$1,150,000.00","$1,132,500.00","1,649","188 Douglas Shore Close SE","Calgary","1993","18","Kira Dixon","CDIXONKI","","Nicholas Martens","CMARTENI","","CAL Zone SE"
"1","S","A2061599","Detached","Aspen Woods","07/05/2023","$1,149,000.00","$1,125,000.00","2,549","15 Aspen Dale Way SW","Calgary","2013","6","Troy Weber","CWEBERTR","","Kevin Bamford","CBAMFOKE","","CAL Zone W"
"1","S","A2065465","Detached","Arbour Lake","07/21/2023","$1,129,900.00","$1,120,000.00","3,101","159 Arbour Vista Road NW","Calgary","2003","8","Tyree Stephens","CSTEPHTY","","Ray Cote","CCOTERA","","CAL Zone NW"
"1","S","A2057091","Detached","Renfrew","07/12/2023","$1,149,700.00","$1,120,000.00","2,000","504 14 Avenue NE","Calgary","2021","13","Paul Ackerman","CACKERPA","","Stephanie Tate","CLAWSOST","","CAL Zone CC"
"1","S","A2060131","Semi Detached (Half Duplex)","North Glenmore Park","07/12/2023","$1,095,000.00","$1,105,000.00","1,840","2107 52 Avenue SW","Calgary","2021","20","Lamise Kochorek","CKOCHOLA","","Danny Raposo","CRAPOSDA","","CAL Zone W"
"1","S","A2063705","Semi Detached (Half Duplex)","Bridgeland/Riverside","07/19/2023","$1,100,000.00","$1,100,000.00","2,193","421 B 10 Street NE","Calgary","2023","12","Ammoree Amankwah","CAMANKAM","","Ross Aitken","CAITKERO","","CAL Zone CC"
"1","S","A2062051","Detached","Inglewood","07/18/2023","$999,000.00","$1,100,000.00","1,936","1519 8 Avenue SE","Calgary","2001","19","Peter Rallios","CRALLIPE","","Bev Clark","CCLARKBE","","CAL Zone CC"
"1","S","A2060048","Detached","Scenic Acres","07/06/2023","$1,100,000.00","$1,090,000.00","1,787","71 Scandia Rise NW","Calgary","1991","14","Greg Steele","CSTEELGR","CSTEELBR","Peppe Bhasin","CBHASIPE","","CAL Zone NW"
"1","S","A2064550","Detached","Strathcona Park","07/13/2023","$1,000,000.00","$1,085,000.00","1,580","28 Strathlea Place SW","Calgary","2001","2","David Pellettier","CPELLEDA","","Jon Dick","CDICKJO","","CAL Zone W"
"1","S","A2057980","Detached","Alpine Park","07/19/2023","$1,100,000.00","$1,080,000.00","2,690","818 Bluerock Way SW","Calgary","2022","33","Shawn Getty","CGETTYSH","","Shawn Getty","CGETTYSH","","CAL Zone S"
"1","S","A2056635","Detached","Pine Creek","07/16/2023","$1,099,900.00","$1,080,000.00","2,690","43 Creekstone Way SW","Calgary","2021","32","Joel Gwillim","CGWILLJO","","Mariangela Avila","CAVILAMA","","CAL Zone S"
"1","S","A2051357","Semi Detached (Half Duplex)","Killarney/Glengarry","07/14/2023","$1,085,000.00","$1,080,000.00","1,838","2016 34 Street SW","Calgary","2023","14","Lisa Johnson","CJOHNSLI1","","Richmond Dino","CDINORI","","CAL Zone CC"
