"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2082489","Row/Townhouse","South Calgary","10/15/2023","$550,000.00","$600,000.00","1,252","1626 29 Avenue SW Unit#1","Calgary","2006","11","Justin Havre","CHAVREJU","CLIWE2","Aaron MacRae","CMACRAAA","CHAVREJU","CAL Zone CC"
"501","S","A2081915","Detached","New Brighton","10/04/2023","$600,000.00","$600,000.00","1,651","180 Brightonstone Gardens SE","Calgary","2006","13","Alison Lang","CLANGAL","CVIANIJO","Beth Irving","CIRVINEL","","CAL Zone SE"
"501","S","A2079220","Detached","Saddle Ridge","10/19/2023","$599,900.00","$600,000.00","1,416","125 Saddlecreek Point NE","Calgary","2002","19","Mubarik Ali","CALIMU","","Nikita Samant","CSAMANNI","CCUDAIAM","CAL Zone NE"
"501","S","A2079120","Detached","Walden","10/30/2023","$614,900.00","$600,000.00","1,458","277 Walgrove Way SE","Calgary","2021","53","Gayatri Sharma","CSHARMGA","","Roman Latypov","CLATYPRO","","CAL Zone S"
"501","S","A2078222","Row/Townhouse","Greenwood/Greenbriar","10/17/2023","$618,000.00","$600,000.00","1,532","612 Greenbriar Common NW","Calgary","2020","39","Susan Hubele","CHUBELSU","","AJ Boparai","CBOPARAM","","CAL Zone NW"
"501","S","A2074017","Semi Detached (Half Duplex)","Seton","10/13/2023","$615,000.00","$600,000.00","1,578","928 Seton Circle SE","Calgary","2020","57","Kayla Hagen","CMCNABKA","","Peter Eki","CEKIPE","","CAL Zone SE"
"501","S","A2071330","Detached","Monterey Park","10/20/2023","$599,900.00","$600,000.00","1,773","96 Del Ray Close NE","Calgary","1994","74","Arun Kaushal","CKAUSHAR","CSEKARSU","Andrew Lee","CLEEAN3","CKENNEGR","CAL Zone NE"
"501","S","A2064286","Detached","Queensland","10/06/2023","$575,000.00","$600,000.00","1,286","107 Queen Tamara Place SE","Calgary","1975","16","Stephen Schacher","CSCHACST","","Kenneth Hansen","CHANSEKE1","","CAL Zone S"
"501","S","A2085521","Row/Townhouse","Greenwood/Greenbriar","10/18/2023","$599,900.00","$599,900.00","1,583","160 Greenbriar Way NW","Calgary","2019","14","Holly Dunbar","CDUNBAHO","","Gregory Kemp","CKEMPGR","","CAL Zone NW"
"501","S","A2080205","Detached","Legacy","10/11/2023","$599,900.00","$599,900.00","1,568","149 Legacy Glen Place SE","Calgary","2023","26","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Rebecca Abodunrin","CABODUOR","","CAL Zone S"
