"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2094550","Row/Townhouse","Saddle Ridge","12/22/2023","$499,900.00","$475,000.00","1,514","669 Savanna Boulevard NE Unit#404","Calgary","2023","28","Derek Timmons","CTIMMODE","CMCLACJA","Neelkamal Sarao","CSARAONE","CDHILLHA3","CAL Zone NE"
"501","S","A2093800","Detached","Erin Woods","12/11/2023","$480,000.00","$475,000.00","776","60 Erin Meadow Way SE","Calgary","2015","21","Tara Landon","CLANDOTA","","Janet Houle","CHOULEJA","","CAL Zone E"
"501","S","A2092669","Row/Townhouse","Saddle Ridge","12/12/2023","$489,000.00","$475,000.00","1,518","669 Savanna Boulevard NE Unit#214","Calgary","2023","32","Joanna Wood","CWOODJO2","CBUNZSA","Mubarik Ali","CALIMU","","CAL Zone NE"
"501","S","A2080347","Detached","Crescent Heights","12/30/2023","$499,900.00","$475,000.00","715","1609 2A Street NW","Calgary","1910","109","Rachel Qin","CQINRA","","Helen West","CWESTHE","","CAL Zone CC"
"501","S","A2097086","Apartment","Lower Mount Royal","12/12/2023","$420,000.00","$474,000.00","1,322","916 19 Avenue SW Unit#103","Calgary","1992","5","Jake McIntyre","CMCINTJA1","","Kirsten Gingras","CGINGRKI","CALEXAMA","CAL Zone CC"
"501","S","A2096829","Detached","Ogden","12/22/2023","$479,000.00","$473,800.00","864","8012 25 Street SE","Calgary","1958","7","Mavelina Thody","CTHODYMA","","Sean de Guzman","CDEGUZSE","","CAL Zone SE"
"501","S","A2092897","Detached","Monterey Park","12/06/2023","$479,900.00","$472,000.00","1,218","240 Fresno Place NE","Calgary","1994","26","Surya Adhikari","CADHIKSU","","Arjit Brar","CBRARAR","","CAL Zone NE"
"501","S","A2096616","Detached","Rundle","12/23/2023","$489,900.00","$470,000.00","944","6 Rundlelawn Close NE","Calgary","1977","7","Jordan Teed","CTEEDJO","","Varghese Joseph","CJOSEPVA","","CAL Zone NE"
"501","S","A2096228","Row/Townhouse","Cedarbrae","12/09/2023","$419,900.00","$470,000.00","1,363","244 Anderson Grove SW","Calgary","1995","7","Tenzin Nyima","CNYIMATE","","Wria Moradi","CMORADWR","","CAL Zone S"
"501","S","A2093089","Row/Townhouse","Livingston","12/07/2023","$489,900.00","$470,000.00","1,108","1247 Livingston Way NE","Calgary","2017","24","Jordan Lotoski","CLOTOSJO","","Sahil Chhabra","CCHHABSA","CKAURIN","CAL Zone N"
"501","S","A2092966","Detached","Penbrooke Meadows","12/01/2023","$499,900.00","$470,000.00","945","1120 Penrith Crescent SE","Calgary","1971","19","Rakib Chaudry","CCHAUDRA","","Abdullah Mayo","CMAYOAB","","CAL Zone E"
"501","S","A2091870","Apartment","Beltline","12/19/2023","$479,900.00","$470,000.00","915","211 13 Avenue SE Unit#1903","Calgary","2010","43","Mitch Thompson","CTHOMPMI1","","Marayah Guinto","CGUINTMA","","CAL Zone CC"
"501","S","A2079881","Detached","Huntington Hills","12/15/2023","$499,900.00","$470,000.00","996","48 Huntmeadow Road NE","Calgary","1973","22","Vic Narang","CNARANVI","","Richard Chau","CCHAUVA","","CAL Zone N"
